     t       Z(km)       H(km)        T(K)   P_air(pa) rho(kg/m^3)     Cs(m/s)          Ma
 26.11        7.62        7.62      238.65    0.38E+05    0.55E+00      309.69        2.40
 26.12        7.63        7.62      238.63    0.38E+05    0.55E+00      309.68        2.40
 26.13        7.63        7.62      238.62    0.38E+05    0.55E+00      309.67        2.40
 26.14        7.63        7.62      238.61    0.38E+05    0.55E+00      309.66        2.40
 26.15        7.63        7.62      238.59    0.38E+05    0.55E+00      309.65        2.40
 26.16        7.64        7.63      238.58    0.38E+05    0.55E+00      309.64        2.40
 26.17        7.64        7.63      238.57    0.38E+05    0.55E+00      309.63        2.40
 26.18        7.64        7.63      238.55    0.38E+05    0.55E+00      309.63        2.40
 26.19        7.64        7.63      238.54    0.38E+05    0.55E+00      309.62        2.40
 26.20        7.64        7.63      238.53    0.38E+05    0.55E+00      309.61        2.40
 26.21        7.65        7.64      238.51    0.38E+05    0.55E+00      309.60        2.40
 26.22        7.65        7.64      238.50    0.38E+05    0.55E+00      309.59        2.40
 26.23        7.65        7.64      238.49    0.37E+05    0.55E+00      309.58        2.39
 26.24        7.65        7.64      238.47    0.37E+05    0.55E+00      309.57        2.39
 26.25        7.65        7.64      238.46    0.37E+05    0.55E+00      309.56        2.39
 26.26        7.66        7.65      238.44    0.37E+05    0.55E+00      309.56        2.39
 26.27        7.66        7.65      238.43    0.37E+05    0.55E+00      309.55        2.39
 26.28        7.66        7.65      238.42    0.37E+05    0.55E+00      309.54        2.39
 26.29        7.66        7.65      238.40    0.37E+05    0.55E+00      309.53        2.39
 26.30        7.66        7.66      238.39    0.37E+05    0.55E+00      309.52        2.39
 26.31        7.67        7.66      238.38    0.37E+05    0.55E+00      309.51        2.39
 26.32        7.67        7.66      238.36    0.37E+05    0.55E+00      309.50        2.39
 26.33        7.67        7.66      238.35    0.37E+05    0.55E+00      309.49        2.39
 26.34        7.67        7.66      238.34    0.37E+05    0.55E+00      309.49        2.39
 26.35        7.67        7.67      238.32    0.37E+05    0.55E+00      309.48        2.39
 26.36        7.68        7.67      238.31    0.37E+05    0.55E+00      309.47        2.39
 26.37        7.68        7.67      238.30    0.37E+05    0.55E+00      309.46        2.39
 26.38        7.68        7.67      238.28    0.37E+05    0.55E+00      309.45        2.39
 26.39        7.68        7.67      238.27    0.37E+05    0.55E+00      309.44        2.38
 26.40        7.69        7.68      238.26    0.37E+05    0.55E+00      309.43        2.38
 26.41        7.69        7.68      238.24    0.37E+05    0.55E+00      309.42        2.38
 26.42        7.69        7.68      238.23    0.37E+05    0.55E+00      309.42        2.38
 26.43        7.69        7.68      238.22    0.37E+05    0.55E+00      309.41        2.38
 26.44        7.69        7.68      238.20    0.37E+05    0.54E+00      309.40        2.38
 26.45        7.70        7.69      238.19    0.37E+05    0.54E+00      309.39        2.38
 26.46        7.70        7.69      238.18    0.37E+05    0.54E+00      309.38        2.38
 26.47        7.70        7.69      238.16    0.37E+05    0.54E+00      309.37        2.38
 26.48        7.70        7.69      238.15    0.37E+05    0.54E+00      309.36        2.38
 26.49        7.70        7.69      238.14    0.37E+05    0.54E+00      309.36        2.38
 26.50        7.71        7.70      238.12    0.37E+05    0.54E+00      309.35        2.38
 26.51        7.71        7.70      238.11    0.37E+05    0.54E+00      309.34        2.38
 26.52        7.71        7.70      238.10    0.37E+05    0.54E+00      309.33        2.38
 26.53        7.71        7.70      238.08    0.37E+05    0.54E+00      309.32        2.38
 26.54        7.71        7.70      238.07    0.37E+05    0.54E+00      309.31        2.38
 26.55        7.72        7.71      238.06    0.37E+05    0.54E+00      309.30        2.37
 26.56        7.72        7.71      238.04    0.37E+05    0.54E+00      309.30        2.37
 26.57        7.72        7.71      238.03    0.37E+05    0.54E+00      309.29        2.37
 26.58        7.72        7.71      238.02    0.37E+05    0.54E+00      309.28        2.37
 26.59        7.72        7.71      238.00    0.37E+05    0.54E+00      309.27        2.37
 26.60        7.73        7.72      237.99    0.37E+05    0.54E+00      309.26        2.37
 26.61        7.73        7.72      237.98    0.37E+05    0.54E+00      309.25        2.37
 26.62        7.73        7.72      237.96    0.37E+05    0.54E+00      309.24        2.37
 26.63        7.73        7.72      237.95    0.37E+05    0.54E+00      309.24        2.37
 26.64        7.73        7.72      237.94    0.37E+05    0.54E+00      309.23        2.37
 26.65        7.74        7.73      237.92    0.37E+05    0.54E+00      309.22        2.37
 26.66        7.74        7.73      237.91    0.37E+05    0.54E+00      309.21        2.37
 26.67        7.74        7.73      237.90    0.37E+05    0.54E+00      309.20        2.37
 26.68        7.74        7.73      237.89    0.37E+05    0.54E+00      309.19        2.37
 26.69        7.74        7.74      237.87    0.37E+05    0.54E+00      309.18        2.37
 26.70        7.75        7.74      237.86    0.37E+05    0.54E+00      309.18        2.37
 26.71        7.75        7.74      237.85    0.37E+05    0.54E+00      309.17        2.36
 26.72        7.75        7.74      237.83    0.37E+05    0.54E+00      309.16        2.36
 26.73        7.75        7.74      237.82    0.37E+05    0.54E+00      309.15        2.36
 26.74        7.75        7.75      237.81    0.37E+05    0.54E+00      309.14        2.36
 26.75        7.76        7.75      237.79    0.37E+05    0.54E+00      309.13        2.36
 26.76        7.76        7.75      237.78    0.37E+05    0.54E+00      309.12        2.36
 26.77        7.76        7.75      237.77    0.37E+05    0.54E+00      309.12        2.36
 26.78        7.76        7.75      237.75    0.37E+05    0.54E+00      309.11        2.36
 26.79        7.76        7.76      237.74    0.37E+05    0.54E+00      309.10        2.36
 26.80        7.77        7.76      237.73    0.37E+05    0.54E+00      309.09        2.36
 26.81        7.77        7.76      237.72    0.37E+05    0.54E+00      309.08        2.36
 26.82        7.77        7.76      237.70    0.37E+05    0.54E+00      309.07        2.36
 26.83        7.77        7.76      237.69    0.37E+05    0.54E+00      309.07        2.36
 26.84        7.77        7.77      237.68    0.37E+05    0.54E+00      309.06        2.36
 26.85        7.78        7.77      237.66    0.37E+05    0.54E+00      309.05        2.36
 26.86        7.78        7.77      237.65    0.37E+05    0.54E+00      309.04        2.36
 26.87        7.78        7.77      237.64    0.37E+05    0.54E+00      309.03        2.35
 26.88        7.78        7.77      237.63    0.37E+05    0.54E+00      309.02        2.35
 26.89        7.78        7.78      237.61    0.37E+05    0.54E+00      309.01        2.35
 26.90        7.79        7.78      237.60    0.37E+05    0.54E+00      309.01        2.35
 26.91        7.79        7.78      237.59    0.37E+05    0.54E+00      309.00        2.35
 26.92        7.79        7.78      237.57    0.37E+05    0.54E+00      308.99        2.35
 26.93        7.79        7.78      237.56    0.37E+05    0.54E+00      308.98        2.35
 26.94        7.79        7.78      237.55    0.37E+05    0.54E+00      308.97        2.35
 26.95        7.80        7.79      237.53    0.37E+05    0.54E+00      308.96        2.35
 26.96        7.80        7.79      237.52    0.37E+05    0.54E+00      308.96        2.35
 26.97        7.80        7.79      237.51    0.37E+05    0.54E+00      308.95        2.35
 26.98        7.80        7.79      237.50    0.37E+05    0.54E+00      308.94        2.35
 26.99        7.80        7.79      237.48    0.37E+05    0.54E+00      308.93        2.35
 27.00        7.81        7.80      237.47    0.37E+05    0.54E+00      308.92        2.35
 27.01        7.81        7.80      237.46    0.37E+05    0.54E+00      308.91        2.35
 27.02        7.81        7.80      237.45    0.37E+05    0.54E+00      308.91        2.35
 27.03        7.81        7.80      237.43    0.37E+05    0.54E+00      308.90        2.34
 27.04        7.81        7.80      237.42    0.37E+05    0.54E+00      308.89        2.34
 27.05        7.82        7.81      237.41    0.37E+05    0.54E+00      308.88        2.34
 27.06        7.82        7.81      237.39    0.37E+05    0.54E+00      308.87        2.34
 27.07        7.82        7.81      237.38    0.37E+05    0.54E+00      308.86        2.34
 27.08        7.82        7.81      237.37    0.37E+05    0.54E+00      308.86        2.34
 27.09        7.82        7.81      237.36    0.37E+05    0.54E+00      308.85        2.34
 27.10        7.83        7.82      237.34    0.37E+05    0.54E+00      308.84        2.34
 27.11        7.83        7.82      237.33    0.37E+05    0.54E+00      308.83        2.34
 27.12        7.83        7.82      237.32    0.37E+05    0.54E+00      308.82        2.34
 27.13        7.83        7.82      237.31    0.37E+05    0.54E+00      308.82        2.34
 27.14        7.83        7.82      237.29    0.37E+05    0.54E+00      308.81        2.34
 27.15        7.84        7.83      237.28    0.37E+05    0.54E+00      308.80        2.34
 27.16        7.84        7.83      237.27    0.36E+05    0.54E+00      308.79        2.34
 27.17        7.84        7.83      237.25    0.36E+05    0.54E+00      308.78        2.34
 27.18        7.84        7.83      237.24    0.36E+05    0.54E+00      308.77        2.34
 27.19        7.84        7.83      237.23    0.36E+05    0.54E+00      308.77        2.34
 27.20        7.85        7.84      237.22    0.36E+05    0.54E+00      308.76        2.33
 27.21        7.85        7.84      237.20    0.36E+05    0.54E+00      308.75        2.33
 27.22        7.85        7.84      237.19    0.36E+05    0.54E+00      308.74        2.33
 27.23        7.85        7.84      237.18    0.36E+05    0.53E+00      308.73        2.33
 27.24        7.85        7.84      237.17    0.36E+05    0.53E+00      308.72        2.33
 27.25        7.86        7.85      237.15    0.36E+05    0.53E+00      308.72        2.33
 27.26        7.86        7.85      237.14    0.36E+05    0.53E+00      308.71        2.33
 27.27        7.86        7.85      237.13    0.36E+05    0.53E+00      308.70        2.33
 27.28        7.86        7.85      237.12    0.36E+05    0.53E+00      308.69        2.33
 27.29        7.86        7.85      237.10    0.36E+05    0.53E+00      308.68        2.33
 27.30        7.86        7.86      237.09    0.36E+05    0.53E+00      308.68        2.33
 27.31        7.87        7.86      237.08    0.36E+05    0.53E+00      308.67        2.33
 27.32        7.87        7.86      237.07    0.36E+05    0.53E+00      308.66        2.33
 27.33        7.87        7.86      237.05    0.36E+05    0.53E+00      308.65        2.33
 27.34        7.87        7.86      237.04    0.36E+05    0.53E+00      308.64        2.33
 27.35        7.87        7.86      237.03    0.36E+05    0.53E+00      308.64        2.33
 27.36        7.88        7.87      237.02    0.36E+05    0.53E+00      308.63        2.32
 27.37        7.88        7.87      237.00    0.36E+05    0.53E+00      308.62        2.32
 27.38        7.88        7.87      236.99    0.36E+05    0.53E+00      308.61        2.32
 27.39        7.88        7.87      236.98    0.36E+05    0.53E+00      308.60        2.32
 27.40        7.88        7.87      236.97    0.36E+05    0.53E+00      308.59        2.32
 27.41        7.89        7.88      236.95    0.36E+05    0.53E+00      308.59        2.32
 27.42        7.89        7.88      236.94    0.36E+05    0.53E+00      308.58        2.32
 27.43        7.89        7.88      236.93    0.36E+05    0.53E+00      308.57        2.32
 27.44        7.89        7.88      236.92    0.36E+05    0.53E+00      308.56        2.32
 27.45        7.89        7.88      236.90    0.36E+05    0.53E+00      308.55        2.32
 27.46        7.90        7.89      236.89    0.36E+05    0.53E+00      308.55        2.32
 27.47        7.90        7.89      236.88    0.36E+05    0.53E+00      308.54        2.32
 27.48        7.90        7.89      236.87    0.36E+05    0.53E+00      308.53        2.32
