  t(s)     Ax(m/s^2)     Ay(m/s^2)     Az(m/s^2)       Vx(m/s)       Vy(m/s)       Vz(m/s)          X(m)          Y(m)          Z(m)
 73.92         -0.29          0.00          9.77        677.46         -0.00         77.48      48179.30         -0.00     -18872.19
 73.93         -0.29          0.00          9.77        677.46         -0.00         77.58      48186.07         -0.00     -18871.42
 73.94         -0.30          0.00          9.77        677.45         -0.00         77.67      48192.85         -0.00     -18870.64
 73.95         -0.30          0.00          9.77        677.45         -0.00         77.77      48199.62         -0.00     -18869.87
 73.96         -0.30          0.00          9.77        677.45         -0.00         77.87      48206.40         -0.00     -18869.09
 73.97         -0.30          0.00          9.77        677.44         -0.00         77.97      48213.17         -0.00     -18868.31
 73.98         -0.30          0.00          9.77        677.44         -0.00         78.06      48219.94         -0.00     -18867.53
 73.99         -0.30          0.00          9.77        677.44         -0.00         78.16      48226.72         -0.00     -18866.75
 74.00         -0.30          0.00          9.77        677.44         -0.00         78.26      48233.49         -0.00     -18865.97
 74.01         -0.30          0.00          9.77        677.43         -0.00         78.36      48240.27         -0.00     -18865.18
 74.02         -0.30          0.00          9.77        677.43         -0.00         78.45      48247.04         -0.00     -18864.40
